SGB ID	Species label	NCBI taxID	Alternative species labels	Alternative NCBI taxIDs
SGB51969	Helicobacteraceae_bacterium	2212472		
SGB52397	Dehalococcoidia_bacterium_SCGC_AB_539_J10	1318599		
SGB52045	Desulfobotulus_sp_PAR22N	2586642		
SGB52041	Desulfothermus_okinawensis	392842		
SGB51632	Calescamantes_bacterium_JGI_0000106_G12	1130329	Calescamantes_bacterium_SCGC_AAA471_M6,Calescamantes_bacterium_JGI_0000106_N7,EM3_bacterium_JGI_0000106_B10	1052810,1130336,1130338
SGB51964	delta_proteobacterium_JGI_0000059_J07	1283297		
SGB51968	Helicobacteraceae_bacterium	2212472		
SGB51806	Rhodobacteraceae_bacterium	1904441		
SGB51234	Prochlorococcus_sp_AG_459_M13	2162534		
SGB51638	Clostridia_bacterium	2044939		
SGB52435	Verrucomicrobia_bacterium_SCGC_AAA300_N18	939920		
SGB52419	Spirochaetia_bacterium	2053615		
SGB52069	Synergistetes_bacterium_JGI_0000079_D21	1104568		
SGB52559	Spiribacter_sp_2438	2666185		
SGB52416	Spirochaetia_bacterium	2053615		
SGB52307	Candidatus_Thermokryptus_mobilis	1643428		
SGB51980	Desulfopila_sp_IMCC35006	2569542		
SGB52161	Desulfoglaeba_alkanexedens	361111		
SGB51981	Desulfopila_sp_IMCC35005	2569541		
SGB51979	Desulforhopalus_sp_IMCC35007	2569543		
SGB52459	Spirochaetia_bacterium	2053615		
SGB51994	Candidatus_Electrothrix_aarhusiensis	1859131		
SGB51830	Peptococcaceae_bacterium	2052179		
SGB52427	Verrucomicrobia_bacterium_Opi_OSU_00C	2067063		
SGB51982	Desulfopila_sp_IMCC35004	2569540		
SGB4037_group	Clostridium_innocuum	1522	Clostridium_sp_HGF2,Erysipelotrichaceae_bacterium_2_2_44A,Erysipelotrichaceae_bacterium_6_1_45,Erysipelotrichaceae_bacterium_21_3,Clostridioides_difficile,Clostridia_bacterium_UC5_1_2G4,Erysipelotrichaceae_bacterium_I46,Clostridium_butyricum	908340,457422,469614,658657,1496,1697791,1834207,1492
SGB51958	Candidatus_Marinimicrobia_bacterium_MT_SAG_3	2552982	Candidatus_Marinimicrobia_bacterium_MT_SAG_4	2552981
SGB52290	Marinifilum_sp_JC120	2302941		
SGB50876	Pelagibacteraceae_bacterium_AG_410_B18	2162049		
SGB53372	Clostridia_bacterium	2044939		
SGB53257	Kiritimatiellae_bacterium	2212473		
SGB53142	Spirochaetia_bacterium	2053615		
SGB52418	Spirochaetia_bacterium	2053615		
SGB53389	Selenomonas_sp_DSM_106892	2652285		
SGB53369	Clostridia_bacterium	2044939		
SGB52417	Spirochaetia_bacterium	2053615		
SGB53478	Clostridia_bacterium	2044939		
SGB53384	Selenomonadaceae_bacterium_DSM_108025	2652309		
SGB52773	Oligoflexus_tunisiensis	708132		
SGB52333	Bacteroidales_bacterium	2030927		
SGB5906_group	Mitsuokella_multacida	52226		
SGB52971	Lewinella_litorea	2562452		
SGB53497	Clostridia_bacterium	2044939		
SGB53821	Ruminococcaceae_bacterium	1898205		
SGB53252	Kiritimatiellae_bacterium	2212473		
SGB53253	Kiritimatiellae_bacterium	2212473		
SGB53471	Clostridia_bacterium	2044939		
SGB53493	Lachnospiraceae_bacterium	1898203		
SGB53470	Clostridia_bacterium	2044939		
SGB54287	Olsenella_uli	133926		
SGB53511	Clostridia_bacterium	2044939		
SGB53122	Planctomycetes_bacterium_SV_7m_r	2528025		
SGB53519	Candidatus_Avimonas_intestinalis	2720818	Clostridia_bacterium	2044939
SGB53360	Erysipelotrichaceae_bacterium	2049044		
SGB53490	Clostridia_bacterium	2044939		
SGB54294	Olsenella_sp_DSM_105246	2652279		
SGB53515	Ruminococcaceae_bacterium	1898205		
SGB53517	Clostridia_bacterium	2044939		
SGB54320	Candidatus_Gallimonas_faecium	2720812	Clostridia_bacterium	2044939
SGB15318_group	Faecalibacterium_prausnitzii	853	Faecalibacterium_sp_4P15	2763046
SGB54299	Clostridia_bacterium	2044939		
SGB53847	Bifidobacterium_sp_GSD1FS	2610880		
SGB53334	Candidatus_Kentron_sp_G	2126341		
SGB53255	Kiritimatiellae_bacterium	2212473		
SGB54415	Nitrospirales_bacterium_LBB_01	2552947		
SGB54318	Candidatus_Gallimonas_intestinalis	2720813	Clostridia_bacterium	2044939
SGB51959	Candidatus_Marinimicrobia_bacterium_MT_SAG_2	2552983		
SGB54362	Clostridia_bacterium	2044939		
SGB53496	Clostridia_bacterium	2044939		
SGB15332_group	Faecalibacterium_prausnitzii	853	Faecalibacterium_sp_OM04_11BH	2292357
SGB54312	Clostridia_bacterium	2044939		
SGB54361	Clostridia_bacterium	2044939		
SGB53790	Ruminococcaceae_bacterium	1898205		
SGB53143	Spirochaetia_bacterium	2053615		
SGB54300	Clostridia_bacterium	2044939		
SGB54333	Clostridia_bacterium	2044939		
SGB54675	Thermus_kawarayensis	171864		
SGB54297	Clostridia_bacterium	2044939		
SGB54319	Candidatus_Gallimonas_merdae	2720814		
SGB53259	Kiritimatiellae_bacterium	2212473		
SGB54341	Clostridia_bacterium	2044939		
SGB54365	Clostridia_bacterium	2044939		
SGB53258	Kiritimatiellae_bacterium	2212473		
SGB15316_group	Faecalibacterium_prausnitzii	853	Faecalibacterium_sp_Marseille_P9312	2580425
SGB53822	Eggerthellaceae_bacterium	1972561		
SGB54735	halophilic_archaeon_SHRA6	2575697		
SGB54765	Natronomonas_sp_F20_122	2217661		
SGB53819	Clostridia_bacterium	2044939		
SGB54336	Clostridia_bacterium	2044939		
SGB54742	halophilic_archaeon_LT46	2558242		
SGB53831	Eggerthellaceae_bacterium	1972561		
SGB54730	Natrinema_versiforme	88724		
SGB54736	Haloferacaceae_archaeon_N1521	2563889		
SGB54731	Haloterrigena_sp_H1	2552943		
SGB54752	Halorhabdus_sp_H27	2559573		
SGB54313	Clostridia_bacterium	2044939		
SGB54987	Verrucobacter_flavum	2576071		
SGB54687	Hymenobacter_jeollabukensis	2025313		
SGB54750	Haloarcula_sp_MD_130	2509225		
SGB55091	Victivallales_bacterium	2212475		
SGB54827	Deinococcus_sp_KSM4_11	2568654		
SGB54337	Clostridia_bacterium	2044939		
SGB53473	Clostridia_bacterium	2044939		
SGB55094	Victivallales_bacterium	2212475		
SGB54338	Clostridia_bacterium	2044939		
SGB54339	Clostridia_bacterium	2044939		
SGB54826	Deinococcus_sp_Arct2_2	2568653		
SGB53254	Kiritimatiellae_bacterium	2212473		
SGB55003	Kiritimatiellales_bacterium	2202731		
SGB54342	Clostridia_bacterium	2044939		
SGB55002	Kiritimatiellales_bacterium	2202731		
SGB55008	Opitutales_bacterium	2026772		
SGB55561	Agrococcus_sp_SGAir0287	2070347		
SGB55563	Microbacteriaceae_bacterium_3P27C6	2502212		
SGB55548	Actinomyces_ruminicola	332524	Actinomyces_sp_dk561	2560010
SGB55562	Glaciibacter_sp_YIM_131861	2565934		
SGB55564	Naasia_lichenicola	2565933		
SGB54775	halophilic_archaeon_NEN8	2558243		
SGB55568	Microbacterium_sp_RG1	2489212		
SGB55565	Microbacterium_hydrothermale	857427		
SGB55553	Microbacteriaceae_bacterium_X2B	2502255		
SGB55025	Bdellovibrionales_bacterium	2053517		
SGB55559	Agromyces_sp_H66	2529859		
SGB55566	Microbacterium_sp_5K110	2578104		
SGB55576	Microbacterium_marinum	421115		
SGB55569	Microbacterium_sp_K41	2305437	Microbacterium_sp_PF5	2305435
SGB55590	Nesterenkonia_sp_JCM_19054	1460646		
SGB55570	Microbacterium_sp_K24	2305446		
SGB55577	Microbacterium_sp_AO20a11	1201038		
SGB55592	Arthrobacter_echini	1529066		
SGB55591	Arthrobacter_sp_MN05_02	1571833		
SGB55593	Pseudarthrobacter_sp_NamB4	2576837		
SGB55594	Pseudarthrobacter_sp_NamE5	2576839		
SGB55579	Microbacterium_sp_2FI	2502193		
SGB55605	Sinomonas_albida	369942		
SGB55608	Citricoccus_sp_SGAir0253	2567881		
SGB55602	Arthrobacter_sp_CAU_1506	2560052		
SGB55595	Arthrobacter_sp_BB_1	2584926		
SGB55596	Pseudarthrobacter_sp_NamE2	2576838		
SGB55571	Microbacterium_sp_A20	2305450		
SGB55599	Arthrobacter_sp_KBS0702	2578107		
SGB55597	Arthrobacter_sp_PAMC25564	2565366		
SGB55603	Arthrobacter_crystallopoietes	37928		
SGB55607	Sinomonas_sp_NEAU_HV1	2565624		
SGB55604	Arthrobacter_saudimassiliensis	1461584		
SGB55600	Arthrobacter_sp_24S4_2	2575374		
SGB55587	Subtercola_vilae	2056433		
SGB55601	Arthrobacter_sp_Hiyo4	1588021		
SGB55589	Nesterenkonia_sp_GY239	1804988		
SGB55632	Rhodococcus_sp_C9_28	2545757		
SGB55633	Rhodococcus_sp_SGAir0479	2567884		
SGB55630	Nocardia_cyriacigeorgica	135487		
SGB55659	Kineosporia_rhizophila	84633		
SGB55686	Nakamurella_sp_N5BH11	2576308		
SGB55676	Micromonospora_fluostatini	1629071		
SGB55629	Mycobacterium_basiliense	2094119		
SGB55619	Mycolicibacterium_sp_CR10	2562314		
SGB55662	Glycomyces_paridis	2126555		
SGB55649	Propionibacteriaceae_bacterium	2021380		
SGB55663	Glycomyces_buryatensis	2570927		
SGB55682	Gandjariella_thermophila	1931992		
SGB55636	Rhodococcus_sp_KBS0724	1179674		
SGB55710	Streptomyces_naganishii	285447		
SGB55661	Kineosporia_rhamnosa	84634		
SGB55616	Mycolicibacterium_aubagnense	319707		
SGB55714	Streptomyces_lucensis	67319		
SGB55683	Amycolatopsis_alkalitolerans	2547244		
SGB55725	Streptomyces_chilikensis	1194079		
SGB55681	Goodfellowiella_coeruleoviolacea	334858		
SGB55689	Streptomyces_sp_NRRL_S_1777	1463887		
SGB55694	Streptomyces_sclerotialus	1957		
SGB55715	Streptomyces_phaeofaciens	68254		
SGB55717	Streptomyces_minutiscleroticus	68238		
SGB55606	Sinomonas_susongensis	1324851		
SGB55684	Saccharopolyspora_phatthalungensis	664693		
SGB55669	Ampullariella_violaceochromogenes	1463979		
SGB55699	Streptomyces_sp_A0642	2563100		
SGB55677	Micromonosporaceae_bacterium_KJ_029	2494575		
SGB55706	Streptomyces_chryseus	68186	Streptomyces_albidochromogenes	329524
SGB55709	Streptomyces_lilacinus	68228		
SGB55704	Streptomyces_sp_NRRL_S_50	1463912		
SGB55695	Streptomyces_sp_jys28	2571125		
SGB55711	Streptomyces_anandii	285454		
SGB55696	Streptomyces_sp_A1277	2563103		
SGB55707	Microtetraspora_glauca	1996		
SGB55752	Nocardioides_bacterium	1565122		
SGB55705	Streptomyces_sp_A1136	2563102		
SGB55697	Streptomyces_sp_A0958	2563101		
SGB55741	Brevibacterium_sp_2SA	2502198	Brevibacterium_sp_XM4083	2583238
SGB55742	Mumia_sp_Z350	2585211		
SGB55703	Streptomyces_sp_NRRL_S_149	1463885		
SGB55668	Actinoplanes_liguriensis	69484		
SGB55760	Nocardioides_sp_GY_10127	2569762		
SGB55708	Streptomyces_exfoliatus	1905		
SGB55744	Aeromicrobium_lacus	2233852		
SGB55721	Streptomyces_sp_SW4	1453555		
SGB55753	Nocardioides_sp_GY_10113	2569761		
SGB55769	Modestobacter_sp_CPCC_205119	2497753	Modestobacter_sp_CPCC_205251	1730500
SGB55716	Streptomyces_sclerotialus	1957		
SGB55757	Nocardioides_marinus	374514		
SGB55761	Nocardioides_sp_dk3543	2575440		
SGB55720	Kitasatospora_aureofaciens	1894		
SGB55730	Candidatus_Streptomyces_massiliensis	1470348		
SGB55775	Brachybacterium_sp_SGAir0954	2571029		
SGB55776	Xylanimicrobium_pachnodae	101489		
SGB55751	Nocardioides_caeni	574700		
SGB55765	Auraticoccus_sp_CPCC_204732	2493085	Auraticoccus_sp_CPCC_204733	2493086
SGB55718	Streptomyces_chartreusis	1969		
SGB55755	Nocardioides_sp_4053	2576036	Nocardioides_sp_S_1144	2582905
SGB55722	Streptomyces_janthinus	67308	Streptomyces_violaceus,Streptomyces_violarus,Streptomyces_purpurascens	1936,67380,1924
SGB55719	Streptomyces_cinnabarinus	67287		
SGB55762	Nocardioides_massiliensis	1325935		
SGB55685	Lentzea_aerocolonigenes	68170		
SGB55767	Modestobacter_sp_1G4	2213158		
SGB55787	Cellulomonas_sp_K38	2218668		
SGB55723	Streptomyces_sp_NRRL_B_2790	1463835		
SGB55732	Actinomadura_geliboluensis	882440	Actinomadura_sp_NAK00032	2742128
SGB55791	Cellulomonas_sp_CPCC_204705	2306636		
SGB55690	Streptomyces_sp_NEAU_C40	2571141		
SGB55793	Georgenia_sp_311	2585134	Georgenia_sp_Z294	2585135
SGB55724	Streptomyces_sp_NRRL_B_24501	1463834		
SGB55739	Kribbella_sp_NEAU_THZ_27	2575441		
SGB55691	Streptomyces_sp_SID13588	2706051	Streptomyces_sp_So13_3,Streptomyces_sp_SID13666	2136173,2706054
SGB55768	Modestobacter_excelsi	2213161		
SGB55795	Ornithinicoccus_soli	2574732	Segeticoccus_rhizosphaerae	1104777
SGB55786	Cellulomonas_hominis	156981	Cellulomonas_sp_B12	2218667
SGB55738	Herbidospora_galbida	2575442		
SGB55737	Microtetraspora_glauca	1996		
SGB56207	Glycocaulis_albus	1382801		
SGB55736	Microbispora_rosea	58117	Microbispora_catharanthi,Microbispora_sp_KK1_11,Microbispora_sp_CLES2,Microbispora_sp_H10830	1712871,2053005,2749148,2729109
SGB56299	Erythrobacter_sp_GH3_15	2545755		
SGB56279	Sphingomonas_yantingensis	1241761		
SGB56280	Sphingomonas_sp_L_1_4w_11	2572576		
SGB56315	Altererythrobacter_lutipelagi	1964208		
SGB55733	Nonomuraea_turkmeniaca	103838		
SGB56296	Novosphingopyxis_sp_PB63	2762729		
SGB56325	Novosphingobium_indicum	462949		
SGB56332	Sphingomonas_sp_W1_2_3	2567938		
SGB55872	Solirubrobacter_sp_CPCC_204708	2282478		
SGB56335	Sphingomonas_sp_ZLT_5	2559804		
SGB56238	Methylocystis_sp_B8	544938		
SGB55734	Nonomuraea_sp_160415	2495887		
SGB56330	Sphingopyxis_sp_L1A2A	2502247		
SGB56327	Sphingomonadaceae_bacterium_3R27C6	2502220		
SGB56316	Erythrobacter_sp_KEM_5	2486356		
SGB56329	Sphingomonadaceae_bacterium_3R27E2_A	2502221		
SGB56354	Sphingomonas_sp_3P27F8	2502213		
SGB56326	Sphingopyxis_sp_PAMC25046	2565556		
SGB55735	Nonomuraea_zeae	1642303		
SGB55798	Haloactinobacterium_sp_T3246_1	2518684		
SGB56349	Sphingomonas_sp_PAMC26645	2565555		
SGB56345	Sphingomonas_sp_HMWF008	2056845		
SGB55797	Intrasporangium_flavum	1428657		
SGB56333	Novosphingobium_sp_ABRDHK2	2571749		
SGB56369	Devosia_sp_FKR38	2562312		
SGB56234	Methylocystis_heyeri	391905		
SGB56376	Rhizobium_ipomoeae	1210932		
SGB56395	Mesorhizobium_composti	2675109	Mesorhizobium_sp_8	2584466
SGB56367	Rhizobium_sp_FKY42	2562310		
SGB56381	Rhizobiales_bacterium	1909294		
SGB56363	Ensifer_shofinae	1850094		
SGB56497	Maricaulis_sp_LZ_16_1	2570354		
SGB56380	Rhizobium_sp_FKL33	2562307		
SGB56352	Sphingomonas_sp_R1S3D	2735880		
SGB56382	Rhizobiales_bacterium	1909294		
SGB56377	Rhizobium_sp_FY34	2562309		
SGB56386	Martelella_lutilitoris	2583532		
SGB56391	Stappia_sp_P2PMeth1	2003586	Stappia_sp_TSB10P1A,Stappia_sp_TSB10GB4	2003585,2003584
SGB56568	Xanthobacter_autotrophicus	280		
SGB56385	Rhizobiales_bacterium	1909294		
SGB56375	Rhizobium_sp_Td3	1764556		
SGB56388	Nitratireductor_sp_XY_223	2561926		
SGB56569	Acidicaldus_organivorans	209650		
SGB56383	Rhizobiales_bacterium	1909294		
SGB56194	Polyangium_sp_SDU3_1	2567896		
SGB56543	Roseomonas_sp_AR75	2562311		
SGB56613	Methylorubrum_rhodinum	29428		
SGB56365	Ensifer_sp_MPMI2T	2490847		
SGB56429	Mesorhizobium_sp_3P27G6	2502215		
SGB56392	Rhizobiales_bacterium	1909294		
SGB56361	Rhizobiales_bacterium_X1A	2502254		
SGB56609	Pseudolabrys_sp_FHR47	2562284		
SGB56617	Beijerinckiaceae_bacterium_RH_AL1	2572036		
SGB56625	Rhizobiales_bacterium	1909294		
SGB56542	Roseomonas_sp_HF4	2562313		
SGB56384	Rhizobiales_bacterium	1909294		
SGB56688	Rhodobacteraceae_bacterium_2376	2743469		
SGB56704	Rhodobacter_capsulatus	1061		
SGB56626	Rhizobiales_bacterium_2SD	2502200		
SGB56614	Methylobacterium_sp_L1A1	2502246		
SGB56675	Roseinatronobacter_monicus	393481		
SGB56619	Phreatobacter_sp_NMCR1094	2570229		
SGB56707	Rhodobacter_sp_TJ48	2530049		
SGB56705	Gemmobacter_sp_CC_PW_75	1445661		
SGB56647	Rhodoligotrophos_sp_lm1	2561934		
SGB56714	Sulfitobacter_sp_BSw21498	664426		
SGB56698	Rhodobacter_sp_SY28_1	2562317		
SGB56713	Sulfitobacter_sp_HSMS_29	2562655		
SGB56623	Rhizobiales_bacterium	1909294		
SGB56620	Phreatobacter_stygius	1940610		
SGB56627	Bosea_sp_CS1GBMeth4	1892849		
SGB56715	Aliishimia_ponticola	2499833		
SGB56727	Pseudooceanicola_onchidii	2562279		
SGB56593	Bradyrhizobium_sp_KBS0725	2578113		
SGB56546	Acetobacteraceae_bacterium_KEBCLARHB70R	2582866		
SGB56723	Youngimonas_vesicularis	1294297		
SGB56540	Mycobacterium_sp_KBS0706	2578109		
SGB56616	Methylobacterium_sp_17Sr1_39	2583531		
SGB56766	Octadecabacter_sp_SW4	2602067		
SGB56729	Marimonas_sp_GH1_19	2545756		
SGB56736	Rubellimicrobium_rubrum	2585369		
SGB56795	Caulobacteraceae_bacterium	1978230		
SGB56730	Ruegeria_sp_CAU_1488	2583820		
SGB56737	Rubellimicrobium_roseum	687525		
SGB56753	Pelagicola_sp_DSW4_44	2578117	Rhodobacteraceae_bacterium_CY05,Rhodobacteraceae_bacterium_H18S_6	2682100,2683268
SGB56763	Pelagicola_litoralis	420403		
SGB56832	Pseudomonas_sp_2FE	2502190	Pseudomonas_sp_2FG	2502191
SGB56735	Primorskyibacter_sp_XY_301	2562685		
SGB56719	Rhodophyticola_sp_DY48A3_103	2735915		
SGB56767	Roseovarius_sp_MK6_18	2547404		
SGB56834	Pseudomonas_sp_F_2018	2502240		
SGB56856	Halomonas_meridiana	29570		
SGB56765	Pseudorhodobacter_sp_S12M18	2500533		
SGB56835	Pseudomonas_leptonychotis	2448482		
SGB56838	Pseudomonas_nosocomialis	1056496	Pseudomonas_sp_A31_70	1056496
SGB56855	Pseudomonas_bauzanensis	653930		
SGB56739	Paraoceanicella_profunda	2579971		
SGB56634	Microvirga_lupini	420324		
SGB56842	Pseudomonas_sp_P7548	2726981		
SGB56862	Halomonas_borealis	2508710		
SGB56809	Chitinivorax_sp_B	2502235		
SGB56851	Pseudomonas_sp_URMO17WK12_I11	1283291		
SGB56972	Guyparkeria_halophila	47960	Halothiobacillus_sp_SB14A	2571147
SGB56863	Halomonas_sp_TBZ3	490901		
SGB56865	Halomonas_niordiana	2508711		
SGB56836	Pseudomonas_sp_LAM1902	2571105		
SGB56872	Marinobacter_sp_LZ_8	2570351		
SGB56858	Halomonas_olivaria	390919		
SGB56849	Pseudomonas_mosselii	78327		
SGB56738	Poseidonocella_sp_HB161398	2320855		
SGB56869	Marinobacter_sp_B9_2	2137198		
SGB56853	Pseudomonas_sp_DG56_2	2320270		
SGB56848	Pseudomonas_putida	303		
SGB56874	Marinobacter_sp_PJ_16	2576384		
SGB57013	Xanthomonadaceae_bacterium_P	2502251		
SGB56879	Microbulbifer_sp_HB161719	2576840	Microbulbifer_sp_SH_1	2681547
SGB57007	Stenotrophomonas_sp_MYb238	2040281		
SGB56846	Pseudomonas_fluorescens	294		
SGB56710	Paracoccus_gahaiensis	1706839		
SGB57001	Pseudoxanthomonas_japonensis	69284		
SGB56991	Rhodanobacter_lindaniclasticus	75310		
SGB57016	Xanthomonadaceae_bacterium_2PB	2502195		
SGB56864	Halomonas_sp_EAR18	2518972		
SGB56968	Sinimarinibacterium_sp_CAU_1509	2562283		
SGB56990	Rhodanobacter_denitrificans	666685		
SGB57048	Rhodoferax_sp_GSA243_2	2576305		
SGB56845	Pseudomonas_fluorescens	294		
SGB57067	Ramlibacter_aquaticus	2780094		
SGB57015	Luteimonas_sp_H23	2572684		
SGB56843	Pseudomonas_viridiflava	33069		
SGB57077	Comamonadaceae_bacterium_2PF	2502197		
SGB57068	Comamonadaceae_bacterium_2FD	2502189		
SGB57095	Inhella_inkyongensis	392593		
SGB57073	Hydrogenophaga_sp_PAMC20947	2565558		
SGB57455	beta_proteobacterium_SCGC_AAA027_C02	938772		
SGB57020	Rudaea_sp_3F27F6	2502208		
SGB57064	Variovorax_sp_RA8	662548		
SGB57058	Acidovorax_sp_NB1	1943571		
SGB57116	Chitiniphilus_eburneus	2571148		
SGB57066	Hydrogenophaga_sp_2FB	2502187		
SGB57088	Pelomonas_sp_HMWF004	2056841		
SGB57063	Comamonadaceae_bacterium_ALPHA2B	2502232		
SGB57084	Aquabacterium_pictum	2315236		
SGB57094	Burkholderiales_bacterium_C2	2502236		
SGB57133	Hydrogenophilales_bacterium_SM250	2602750		
SGB15467_group	Desulfovibrio_piger	901		
SGB57110	Massilia_sp_Mn16_1_5	2079199		
SGB57164	Crenobacter_sp_GY_70310	2563443		
SGB57156	Azoarcus_sp_CC_YHH838	2565930		
SGB57099	Herbaspirillum_sp_ST_5_3	2567936		
SGB57328	Desulfovibrio_sp_Dsv1	1292024		
SGB57092	Mitsuaria_sp_H24L5A	557855		
SGB57593	Alphaproteobacteria_bacterium	1913988		
SGB57352	Deferrisoma_camini	1035120		
SGB57469	Lampropedia_puyangensis	1330072		
SGB56839	Pseudomonadaceae_bacterium	1914538		
SGB57451	beta_proteobacterium_SCGC_AAA027_K21	938785		
SGB57484	Gammaproteobacteria_bacterium_E01_OSU_005	2067061		
SGB57327	Desulfovibrio_desulfuricans	876		
SGB57487	Gammaproteobacteria_bacterium_E01_OSU_003	2067062		
SGB57450	Verrucomicrobia_bacterium_SCGC_AAA027_I19	939126		
SGB57371	Pelobacter_seleniigenes	407188		
SGB57322	Desulfovibrionaceae_bacterium	2049043		
SGB57374	Geomonas_ferrireducens	2570227		
SGB57157	Azoarcus_sp_CC_YHH848	2565932		
SGB57468	Lampropedia_sp_YIM_MLB12	2562762		
SGB57676	Rhodospirillaceae_bacterium	1898112		
SGB57768	gamma_proteobacterium_SCGC_AB_629_P17	1131274		
SGB57118	Cupriavidus_sp_2SB	2502199	Cupriavidus_sp_SW_Y_13	2653854
SGB57477	Limnobacter_sp_LZ_4	2570352		
SGB57120	Trinickia_sp_7GSK02	2571161		
SGB57580	Enterobacterales_bacterium	1993870		
SGB57319	Desulfovibrionaceae_bacterium	2049043		
SGB57767	gamma_proteobacterium_SCGC_AAA007_O20	913327		
SGB57781	Bathymodiolus_heckerae_thiotrophic_gill_symbiont	1052212		
SGB57691	Nitrospina_sp_SCGC_AAA288_L16	913337		
SGB57692	Nitrospina_sp_AB_629_B18	1131269		
SGB57626	Orrella_sp_NBD_18	2707330		
SGB57782	Bathymodiolus_heckerae_thiotrophic_gill_symbiont	1052212		
SGB57703	SAR324_cluster_bacterium_SCGC_AAA001_C10	913329		
SGB57121	Burkholderia_sp_DHOD12	2571746		
SGB57625	Advenella_faeciporci	797535		
SGB57126	Pandoraea_nosoerga	2508296		
SGB57124	Burkholderia_sp_4M9327F10	2502223		
SGB57846	K189A_clade_bacterium	2315472		
SGB57901	Halieaceae_bacterium	2026743		
SGB57786	Thiomicrorhabdus_sp_G1	2580412		
SGB57113	Massilia_umbonata	864828		
SGB57624	Pusillimonas_ginsengisoli	453575		
SGB57844	K189A_clade_bacterium	2315472		
SGB57910	Halieaceae_bacterium	2026743		
SGB57596	Alphaproteobacteria_bacterium	1913988		
SGB57594	Alphaproteobacteria_bacterium	1913988		
SGB58042	Alphaproteobacteria_bacterium	1913988		
SGB57961	Mariprofundus_sp_P3	2528639	Mariprofundus_sp_P7	2528640
SGB58175	Actinobacillus_indolicus	51049		
SGB58019	Colwellia_sediminilitoris	1820336		
SGB57925	Methylotetracoccus_oryzae	1919059		
SGB58014	Pseudoalteromonas_phenolica	161398		
SGB58177	Pasteurellaceae_bacterium_BK311	2585027		
SGB58031	Thalassotalea_mangrovi	2572245		
SGB58027	Colwellia_sp_OISW_25	2304625		
SGB58032	Thalassotalea_litorea	2020715		
SGB58107	Acinetobacter_calcoaceticus	471		
SGB58018	Pseudoalteromonas_aurantia	43654		
SGB58015	Pseudoalteromonas_rubra	43658		
SGB58350	Prochlorococcus_sp_AG_363_O16	2162134		
SGB58353	Prochlorococcus_sp_AG_363_G03	2162187		
SGB58220	Brenneria_rubrifaciens	55213		
SGB58222	Salinimonas_sp_KX18D6	2572577		
SGB58338	Actinobacteria_bacterium	1883427		
SGB58217	Nissabacter_sp_SGAir0207	2126321		
SGB9712_group	Haemophilus_parainfluenzae	729	Haemophilus_influenzae,Haemophilus_sp_HMSC61B11,Haemophilus_sp_HMSC061E01,Haemophilus_sp_HMSC068C11,Pasteurellaceae_bacterium,Haemophilus_sp_HMSC066D02,Haemophilus_sp_HMSC066D03	727,1608882,1715211,1739522,1938151,1739254,1739280
SGB58016	Pseudoalteromonas_rubra	43658		
SGB58209	Enterobacteriaceae_bacterium	1849603	Superficieibacter_sp_1612_C1	2780382
SGB58372	Mycoplasma_amphoriforme	273136		
SGB58084	Ketobacter_sp_MCCC_1A13808	2602738		
SGB58221	Salinimonas_lutimaris	914153		
SGB58226	Neptunomonas_concharum	1031538		
SGB58219	Enterobacteriaceae_bacterium_BIT_l23	2742797	Izhakiella_sp_KSNA2	2579935
SGB58231	Vibrio_sp_H11	2565928		
SGB58201	Klebsiella_sp_2680	2018037	Klebsiella_sp_TOUT106	2582917
SGB58244	Agarivorans_sp_Toyoura001	2283141		
SGB58545	Buchnera_aphidicola	9		
SGB58211	Biostraticola_sp_BGMRC_2031	2575567		
SGB58236	Vibrio_sp_Hep_1b_8	2144187		
SGB58224	bacterium_B66	2364274		
SGB58245	Psychromonas_sp_SP041	1365007		
SGB58323	Algibacter_aestuarii	912802		
SGB58484	Clostridia_bacterium	2044939		
SGB58247	Ferrimonas_sp_IMCC35001	2569538		
SGB58246	Ferrimonas_sp_IMCC35002	2569539		
SGB58238	Vibrio_profundi	1774960		
SGB58515	Clostridia_bacterium	2044939		
SGB58493	Candidatus_Rhabdochlamydia_sp_T3358	2099795		
SGB58243	Shewanella_polaris	2588449	Shewanella_sp_MEBiC00475	2575361
